1707949631.7514048,1707949808483; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950193.389726,1707950370130; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950198.589885,1707950375330; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950203.7900305,1707950380530; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950208.990325,1707950385731; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950214.1910732,1707950390931; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950219.3908021,1707950396132; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950224.5913866,1707950401332; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950229.791839,1707950406533; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950234.9924183,1707950411733; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950240.193064,1707950416933; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950245.3929634,1707950422134; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950250.5627508,1707950427334; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950255.793427,1707950432535; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950260.9940844,1707950437735; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950266.1946697,1707950442935; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950271.3944116,1707950448136; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950276.5951643,1707950453336; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950281.7957337,1707950458537; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950286.9954875,1707950463737; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950292.196178,1707950468937; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950297.3961732,1707950474138; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950302.5962965,1707950479338; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950307.797007,1707950484539; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950309.1478655,1707950485889; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950312.9971375,1707950489739; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950318.1980188,1707950494940; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950323.3979151,1707950500140; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950328.5984917,1707950505340; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950333.7682538,1707950510541; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950338.9989402,1707950515741; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950344.1993814,1707950520942; Signal Strength: 71; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950349.3998253,1707950526142; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950354.6005208,1707950531343; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950359.8004775,1707950536543; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950365.0011117,1707950541743; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950370.2011588,1707950546944; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950375.4017227,1707950552144; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950380.6015124,1707950557345; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950385.8022144,1707950562545; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950391.0022154,1707950567745; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950396.2028878,1707950572946; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950401.402906,1707950578146; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950406.6034048,1707950583347; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950411.8039145,1707950588547; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950416.9739869,1707950593747; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950422.204315,1707950598948; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950427.405279,1707950604148; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950432.604941,1707950609349; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950437.8054006,1707950614549; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950443.0056121,1707950619749; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950448.2060132,1707950624950; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950453.406378,1707950630150; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950458.6066272,1707950635351; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950463.8069715,1707950640551; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950469.0072403,1707950645751; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950474.2074394,1707950650952; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950479.4079328,1707950656152; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950484.6082785,1707950661353; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950489.8085868,1707950666553; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950495.0087152,1707950671753; Signal Strength: 71; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950500.1729107,1707950676954; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950505.4099376,1707950682154; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950510.6103535,1707950687355; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950515.810468,1707950692555; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950521.010496,1707950697756; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950526.2107491,1707950702956; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950531.4110918,1707950708156; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950536.6114094,1707950713357; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950541.8119872,1707950718557; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950547.012697,1707950723758; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950552.212345,1707950728958; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950557.4129722,1707950734158; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950562.6134546,1707950739359; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950567.813463,1707950744559; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950573.0139544,1707950749760; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950578.2142997,1707950754960; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950583.3783376,1707950760160; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950588.6152763,1707950765361; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950593.815636,1707950770561; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950599.0160587,1707950775762; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950604.2162135,1707950780962; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950609.416807,1707950786163; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950614.6164346,1707950791363; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950619.8167555,1707950796563; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950625.017774,1707950801764; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950630.2178543,1707950806964; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950635.4180202,1707950812165; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950640.6182528,1707950817365; Signal Strength: 69; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
1707950645.8191686,1707950822566; Signal Strength: 70; IP Addr: 10.165.247.95; APN: globaldata.iot; SIM ICCID: 8931681011103547569; IMEI: 351901936542939; IMSI: 204080743148100; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 02229217
